,activity_type,acc_x,acc_y,acc_z
1143,Still,997,-24,38
1144,Still,997,-24,38
1145,Still,996,-24,39
1146,Still,997,-24,38
1147,Still,996,-24,38
1148,Still,997,-24,38
1149,Still,997,-24,38
1150,Still,996,-24,39
1151,Still,996,-24,39
1152,Still,997,-24,38
1153,Still,997,-24,38
1154,Still,996,-24,38
1155,Still,996,-24,38
1156,Still,996,-24,38
1157,Still,996,-24,38
1158,Still,996,-24,38
1159,Still,997,-25,38
1160,Still,996,-24,38
1161,Still,996,-25,38
1162,Still,996,-25,38
1163,Still,997,-24,38
1164,Still,996,-24,38
1165,Still,997,-24,38
1166,Still,997,-24,38
1167,Still,996,-24,38
1168,Still,996,-24,39
1169,Still,997,-24,38
1170,Still,997,-24,38
1171,Still,997,-24,38
1172,Still,997,-24,38
1173,Still,996,-24,38
1174,Still,997,-24,38
1175,Still,997,-24,38
1176,Still,997,-24,38
1177,Still,996,-24,39
1178,Still,997,-24,38
1179,Still,996,-25,38
1180,Still,996,-25,38
1181,Still,996,-25,38
1182,Still,997,-25,38
1183,Still,997,-24,38
1184,Still,997,-24,38
1185,Still,996,-24,38
1186,Still,996,-24,38
1187,Still,997,-24,38
1188,Still,997,-24,38
1189,Still,996,-24,38
1190,Still,997,-24,38
1191,Still,997,-24,38
1192,Still,996,-24,39
1193,Still,996,-24,39
1194,Still,996,-24,38
1195,Still,997,-24,38
1196,Still,997,-25,39
1197,Still,997,-25,39
1198,Still,997,-24,38
1199,Still,996,-24,38
1200,Still,997,-25,39
1201,Still,997,-24,39
1202,Still,997,-24,39
1203,Still,997,-25,38
1204,Still,997,-25,38
1205,Still,996,-24,38
1206,Still,996,-24,38
1207,Still,996,-24,39
1208,Still,997,-24,39
1209,Still,997,-24,38
1210,Still,996,-24,38
1211,Still,996,-24,38
1212,Still,996,-25,38
1213,Still,997,-24,38
1214,Still,996,-24,38
1215,Still,996,-24,38
1216,Still,997,-24,38
1217,Still,997,-24,38
1218,Still,996,-24,38
1219,Still,996,-24,39
1220,Still,996,-24,39
1221,Still,997,-25,38
1222,Still,996,-24,38
1223,Still,997,-24,38
1224,Still,997,-24,38
1225,Still,996,-24,38
1226,Still,996,-24,38
1227,Still,996,-24,38
1228,Still,996,-24,38
1229,Still,996,-24,38
1230,Still,997,-23,38
1231,Still,996,-24,38
1232,Still,997,-24,38
1233,Still,997,-24,38
1234,Still,996,-24,39
1235,Still,997,-24,38
1236,Still,996,-24,39
1237,Still,996,-24,39
1238,Still,996,-25,38
1239,Still,997,-24,38
1240,Still,996,-24,38
1241,Still,997,-24,38
1242,Still,997,-24,38
1243,Still,996,-24,38
1244,Still,997,-24,38
1245,Still,996,-23,38
1246,Still,996,-23,38
1247,Still,996,-24,38
1248,Still,997,-24,38
1249,Still,996,-24,38
1250,Still,997,-24,38
1251,Still,997,-24,38
1252,Still,996,-24,38
1253,Still,997,-25,38
1254,Still,996,-24,38
1255,Still,996,-24,38
1256,Still,997,-25,39
1257,Still,997,-24,38
1258,Still,997,-24,37
1259,Still,997,-24,37
1260,Still,996,-24,38
1261,Still,997,-24,38
1262,Still,996,-24,38
1263,Still,996,-24,38
1264,Still,996,-24,38
1265,Still,997,-24,38
1266,Still,997,-25,38
1267,Still,997,-24,38
1268,Still,997,-24,38
1269,Still,997,-24,38
1270,Still,997,-25,38
1271,Still,997,-24,38
1272,Still,996,-24,38
1273,Still,996,-24,38
1274,Still,997,-24,38
1275,Still,996,-24,38
1276,Still,997,-24,38
1277,Still,997,-24,38
1278,Still,996,-24,38
1279,Still,997,-24,38
1280,Still,996,-24,38
1281,Still,997,-24,38
1282,Still,997,-24,38
1283,Still,997,-24,38
1284,Still,996,-24,38
1285,Still,997,-24,37
1286,Still,997,-24,37
1287,Still,997,-24,38
1288,Still,997,-25,38
1289,Still,997,-25,38
1290,Still,997,-25,38
1291,Still,997,-24,38
1292,Still,997,-24,39
1293,Still,996,-24,38
1294,Still,996,-25,39
1295,Still,996,-25,39
1296,Still,997,-24,38
1297,Still,997,-24,38
1298,Still,997,-25,38
1299,Still,997,-25,38
1300,Still,996,-25,38
1301,Still,996,-24,38
1302,Still,997,-24,39
1303,Still,996,-24,38
1304,Still,996,-24,38
1305,Still,997,-24,39
1306,Still,996,-24,38
1307,Still,996,-25,38
1308,Still,996,-25,38
1309,Still,996,-25,38
1310,Still,997,-25,38
1311,Still,997,-24,38
1312,Still,996,-24,38
1313,Still,996,-24,38
1314,Still,997,-25,38
1315,Still,997,-24,38
1316,Still,997,-24,38
1317,Still,997,-24,38
1318,Still,996,-25,39
1319,Still,996,-25,37
1320,Still,996,-24,38
1321,Still,996,-24,38
1322,Still,996,-24,38
1323,Still,996,-24,38
1324,Still,997,-24,38
1325,Still,997,-24,38
1326,Still,997,-24,38
1327,Still,996,-24,38
1328,Still,996,-24,38
1329,Still,996,-24,38
1330,Still,996,-24,38
1331,Still,997,-24,39
1332,Still,996,-24,38
1333,Still,997,-24,38
1334,Still,996,-24,38
1335,Still,996,-24,38
1336,Still,997,-24,38
1337,Still,997,-24,38
1338,Still,996,-24,38
1339,Still,996,-24,38
1340,Still,996,-24,38
1341,Still,997,-24,38
1342,Still,996,-24,38
1343,Still,996,-24,38
1344,Still,996,-24,38
1345,Still,996,-24,38
1346,Still,996,-25,38
1347,Still,997,-25,38
1348,Still,997,-25,38
1349,Still,997,-25,39
1350,Still,997,-24,38
1351,Still,996,-24,38
1352,Still,996,-25,38
1353,Still,996,-25,38
1354,Still,996,-24,38
1355,Still,997,-24,38
1356,Still,996,-24,39
1357,Still,996,-24,39
1358,Still,997,-23,39
1359,Still,997,-24,38
1360,Still,996,-24,38
1361,Still,996,-24,38
1362,Still,996,-24,38
1363,Still,996,-24,38
1364,Still,997,-24,38
1365,Still,997,-24,38
1366,Still,997,-24,38
1367,Still,997,-25,38
1368,Still,997,-25,38
1369,Still,997,-24,38
1370,Still,997,-24,38
1371,Still,997,-24,38
1372,Still,997,-24,38
1373,Still,997,-24,38
1374,Still,997,-24,38
1375,Still,997,-24,38
1376,Still,996,-24,39
1377,Still,996,-25,38
1378,Still,997,-24,39
1379,Still,997,-24,39
1380,Still,997,-25,38
1381,Still,996,-24,38
1382,Still,997,-25,38
1383,Still,996,-24,38
1384,Still,996,-24,38
1385,Still,996,-24,38
1386,Still,997,-24,38
1387,Still,996,-24,39
1388,Still,996,-24,39
1389,Still,997,-24,38
1390,Still,997,-25,38
1391,Still,996,-24,38
1392,Still,996,-24,38
1393,Still,997,-25,39
1394,Still,996,-25,38
1395,Still,997,-24,38
1396,Still,996,-24,38
1397,Still,996,-24,38
1398,Still,997,-24,38
1399,Still,997,-24,38
1400,Still,996,-24,38
1401,Still,996,-24,38
1402,Still,997,-24,39
1403,Still,996,-24,38
1404,Still,997,-24,38
1405,Still,997,-24,38
1406,Still,997,-24,38
1407,Still,997,-25,38
1408,Still,997,-24,38
1409,Still,996,-24,38
1410,Still,996,-24,38
1411,Still,996,-24,37
1412,Still,997,-24,38
1413,Still,996,-24,38
1414,Still,996,-24,38
1415,Still,996,-24,38
1416,Still,997,-24,38
1417,Still,996,-24,38
1418,Still,996,-24,38
1419,Still,996,-24,38
1420,Still,996,-24,38
1421,Still,996,-24,38
1422,Still,996,-24,38
1423,Still,997,-24,37
1424,Still,997,-24,37
1425,Still,997,-24,38
1426,Still,996,-24,38
1427,Still,996,-24,38
1428,Still,996,-24,38
1429,Still,997,-25,38
1430,Still,996,-24,38
1431,Still,997,-24,38
1432,Still,997,-24,38
1433,Still,996,-25,38
1434,Still,997,-25,38
1435,Still,997,-24,39
1436,Still,996,-24,38
1437,Still,996,-24,38
1438,Still,996,-24,38
1439,Still,996,-24,38
1440,Still,996,-24,38
1441,Still,996,-20,51
1442,Still,996,-19,52
1443,Still,994,-18,52
1444,Still,996,-19,51
1445,Still,999,-20,51
1446,Still,999,-20,51
1447,Still,997,-20,52
1448,Still,995,-20,52
1449,Still,997,-19,51
1450,Still,997,-19,51
1451,Still,997,-20,51
1452,Still,995,-19,51
1453,Still,997,-19,52
1454,Still,996,-19,52
1455,Still,996,-19,52
1456,Still,996,-19,52
1457,Still,997,-20,52
1458,Still,996,-19,51
1459,Still,996,-19,51
1460,Still,996,-20,52
1461,Still,997,-19,51
1462,Still,996,-20,51
1463,Still,996,-20,51
1464,Still,997,-19,51
1465,Still,996,-19,51
1466,Still,996,-19,51
1467,Still,997,-20,52
1468,Still,997,-20,52
1469,Still,996,-20,51
1470,Still,997,-19,51
1471,Still,996,-19,51
1472,Still,996,-19,51
1473,Still,997,-19,52
1474,Still,995,-19,52
1475,Still,996,-20,51
1476,Still,997,-20,51
1477,Still,997,-20,51
1478,Still,995,-19,52
1479,Still,996,-19,52
1480,Still,997,-19,52
1481,Still,997,-19,52
1482,Still,995,-19,51
1483,Still,997,-19,51
1484,Still,994,-19,51
1485,Still,994,-19,51
1486,Still,996,-20,51
1487,Still,996,-20,52
1488,Still,996,-19,52
1489,Still,997,-19,52
1490,Still,997,-19,52
1491,Still,996,-19,52
1492,Still,996,-19,51
1493,Still,996,-20,51
1494,Still,996,-20,51
1495,Still,996,-19,52
1496,Still,996,-19,51
1497,Still,995,-20,51
1498,Still,997,-19,51
1499,Still,997,-19,51
1500,Still,997,-19,51
1501,Still,994,-19,50
1502,Still,995,-19,51
1503,Still,995,-19,51
1504,Still,996,-19,51
1505,Still,1000,-20,52
1506,Still,997,-20,52
1507,Still,992,-19,50
1508,Still,992,-19,50
1509,Still,1000,-19,53
1510,Still,992,-19,51
1511,Still,998,-19,51
1512,Still,998,-19,51
1513,Still,997,-20,51
1514,Still,993,-18,51
1515,Still,998,-19,51
1516,Still,998,-19,51
1517,Still,995,-20,51
1518,Still,997,-20,52
1519,Still,995,-19,51
1520,Still,996,-19,51
1521,Still,996,-19,51
1522,Still,997,-20,52
1523,Still,996,-19,52
1524,Still,996,-19,51
1525,Still,996,-19,51
1526,Still,997,-19,52
1527,Still,997,-20,52
1528,Still,997,-20,51
1529,Still,994,-20,51
1530,Still,994,-20,51
1531,Still,994,-19,51
1532,Still,1001,-19,52
1533,Still,994,-20,50
1534,Still,994,-20,50
1535,Still,995,-19,52
1536,Still,998,-19,51
1537,Still,993,-19,51
1538,Still,999,-20,51
1539,Still,999,-20,51
1540,Still,995,-19,51
1541,Still,999,-20,52
1542,Still,996,-19,51
1543,Still,996,-19,51
1544,Still,995,-18,51
1545,Still,998,-20,52
1546,Still,996,-21,51
1547,Still,996,-21,51
1548,Still,998,-19,52
1549,Still,995,-18,51
1550,Still,996,-20,52
1551,Still,997,-20,52
1552,Still,997,-20,52
1553,Still,995,-19,51
1554,Still,996,-20,51
1555,Still,997,-19,51
1556,Still,997,-19,51
1557,Still,996,-19,52
1558,Still,995,-19,51
1559,Still,997,-19,51
1560,Still,996,-18,51
1561,Still,996,-18,51
1562,Still,995,-20,51
1563,Still,997,-20,51
1564,Still,995,-19,51
1565,Still,995,-19,51
1566,Still,996,-19,51
1567,Still,997,-20,51
1568,Still,996,-20,51
1569,Still,996,-20,51
1570,Still,996,-19,52
1571,Still,996,-19,51
1572,Still,998,-19,52
1573,Still,994,-20,51
1574,Still,994,-20,51
1575,Still,998,-19,51
1576,Still,996,-19,52
1577,Still,997,-19,51
1578,Still,997,-19,51
1579,Still,997,-20,52
1580,Still,995,-19,51
1581,Still,998,-19,51
1582,Still,994,-19,51
1583,Still,994,-19,51
1584,Still,999,-19,52
1585,Still,994,-19,50
1586,Still,998,-20,52
1587,Still,998,-20,52
1588,Still,997,-19,51
1589,Still,996,-19,52
1590,Still,999,-20,51
1591,Still,994,-19,51
1592,Still,994,-19,51
1593,Still,997,-19,51
1594,Still,995,-20,51
1595,Still,995,-19,51
1596,Still,995,-19,51
1597,Still,996,-19,51
1598,Still,995,-19,51
1599,Still,997,-19,51
1600,Still,997,-19,51
1601,Still,995,-20,51
1602,Still,996,-19,51
1603,Still,995,-19,51
1604,Still,995,-19,51
1605,Still,995,-19,51
1606,Still,996,-19,51
1607,Still,996,-19,51
1608,Still,998,-19,52
1609,Still,998,-19,52
1610,Still,997,-20,52
1611,Still,997,-20,51
1612,Still,996,-19,52
1613,Still,996,-19,51
1614,Still,996,-19,51
1615,Still,996,-19,51
1616,Still,995,-18,51
1617,Still,996,-20,51
1618,Still,996,-20,51
1619,Still,995,-19,52
1620,Still,996,-18,51
1621,Still,996,-19,51
1622,Still,995,-19,51
1623,Still,995,-19,51
1624,Still,997,-19,51
1625,Still,996,-19,52
1626,Still,996,-19,51
1627,Still,996,-19,51
1628,Still,996,-19,51
1629,Still,996,-19,51
1630,Still,996,-18,51
1631,Still,996,-18,51
1632,Still,996,-19,52
1633,Still,996,-19,51
1634,Still,996,-19,51
1635,Still,996,-20,51
1636,Still,996,-20,51
1637,Still,997,-19,51
1638,Still,995,-19,51
1639,Still,994,-19,51
1640,Still,994,-19,51
1641,Still,995,-18,51
1642,Still,996,-20,52
1643,Still,996,-19,52
1644,Still,1001,-19,53
1645,Still,1001,-19,53
1646,Still,990,-21,50
1647,Still,999,-16,52
1648,Still,1002,-19,54
1649,Still,1002,-19,54
1650,Still,991,-20,52
1651,Still,999,-19,52
1652,Still,993,-19,52
1653,Still,993,-19,52
1654,Still,996,-19,51
1655,Still,998,-20,52
1656,Still,995,-19,51
1657,Still,1001,-20,53
1658,Still,1001,-20,53
1659,Still,993,-18,51
1660,Still,996,-19,52
1661,Still,997,-20,52
1662,Still,997,-20,52
1663,Still,995,-19,51
1664,Still,997,-19,51
1665,Still,994,-20,52
1666,Still,999,-19,52
1667,Still,999,-19,52
1668,Still,995,-18,52
1669,Still,996,-19,51
1670,Still,998,-19,52
1671,Still,998,-19,52
1672,Still,996,-19,52
1673,Still,997,-19,52
1674,Still,995,-19,52
1675,Still,996,-19,51
1676,Still,996,-19,51
1677,Still,996,-20,51
1678,Still,995,-20,52
1679,Still,997,-19,52
1680,Still,997,-19,52
1681,Still,996,-19,52
1682,Still,997,-19,52
1683,Still,997,-19,52
1684,Still,997,-19,52
1685,Still,995,-19,52
1686,Still,998,-19,53
1687,Still,995,-19,52
1688,Still,995,-19,52
1689,Still,995,-19,52
1690,Still,998,-19,52
1691,Still,996,-19,52
1692,Still,996,-19,52
1693,Still,996,-19,52
1694,Still,996,-18,52
1695,Still,997,-19,52
1696,Still,996,-19,51
1697,Still,996,-19,51
1698,Still,996,-19,51
1699,Still,996,-19,51
1700,Still,997,-19,52
1701,Still,996,-19,52
1702,Still,996,-19,52
1703,Still,997,-19,52
1704,Still,996,-19,52
1705,Still,996,-19,51
1706,Still,996,-19,51
1707,Still,997,-19,52
1708,Still,996,-19,51
1709,Still,996,-19,51
1710,Still,997,-19,52
1711,Still,997,-19,52
1712,Still,996,-18,51
1713,Still,997,-19,51
1714,Still,996,-19,51
1715,Still,996,-19,51
1716,Still,996,-18,51
1717,Still,997,-19,51
1718,Still,996,-19,51
1719,Still,996,-19,51
1720,Still,996,-19,51
1721,Still,996,-19,51
1722,Still,996,-18,51
1723,Still,996,-19,52
1724,Still,996,-19,52
1725,Still,997,-19,52
1726,Still,997,-19,51
1727,Still,995,-19,51
1728,Still,996,-19,51
1729,Still,996,-19,51
1730,Still,996,-19,51
1731,Still,995,-19,51
1732,Still,998,-19,52
1733,Still,998,-19,52
1734,Still,996,-19,51
1735,Still,996,-19,51
1736,Still,996,-19,51
1737,Still,996,-19,51
1738,Still,996,-19,51
1739,Still,997,-19,51
1740,Still,995,-19,51
1741,Still,996,-19,51
1742,Still,996,-19,51
1743,Still,997,-18,52
1744,Still,996,-19,51
1745,Still,997,-19,51
1746,Still,997,-19,51
1747,Still,997,-18,51
1748,Still,997,-19,51
1749,Still,996,-19,51
1750,Still,997,-19,51
1751,Still,997,-19,51
1752,Still,996,-19,51
1753,Still,996,-19,51
1754,Still,996,-19,51
1755,Still,996,-19,51
1756,Still,996,-19,50
1757,Still,997,-19,51
1758,Still,997,-19,50
1759,Still,996,-19,51
1760,Still,996,-19,51
1761,Still,996,-18,51
1762,Still,997,-19,50
1763,Still,997,-19,50
1764,Still,997,-19,50
1765,Still,995,-19,50
1766,Still,997,-18,51
1767,Still,996,-19,51
1768,Still,996,-19,51
1769,Still,997,-18,51
1770,Still,997,-19,51
1771,Still,996,-19,50
1772,Still,996,-19,51
1773,Still,996,-19,51
1774,Still,996,-18,51
1775,Still,997,-19,51
1776,Still,997,-19,50
1777,Still,997,-19,50
1778,Still,996,-19,50
1779,Still,997,-19,50
1780,Still,996,-19,51
1781,Still,996,-18,51
1782,Still,996,-18,51
1783,Still,995,-18,50
1784,Still,986,-18,49
1785,Still,998,-18,51
1786,Still,998,-18,51
1787,Still,1024,-19,56
1788,Still,976,-22,49
1789,Still,1001,-20,52
1790,Still,996,-15,50
1791,Still,996,-15,50
1792,Still,986,-15,48
1793,Still,1002,-20,52
1794,Still,997,-23,52
1795,Still,997,-23,52
1796,Still,1000,-20,52
1797,Still,993,-15,49
1798,Still,996,-19,51
1799,Still,996,-19,51
1800,Still,997,-22,51
1801,Still,997,-20,52
1802,Still,996,-17,51
1803,Still,995,-19,51
1804,Still,995,-19,51
1805,Still,997,-20,51
1806,Still,996,-19,51
1807,Still,997,-18,50
1808,Still,997,-18,50
1809,Still,996,-18,50
1810,Still,997,-20,51
1811,Still,998,-20,51
1812,Still,996,-19,52
1813,Still,996,-19,52
1814,Still,996,-18,51
1815,Still,996,-20,50
1816,Still,997,-20,51
1817,Still,997,-20,51
1818,Still,996,-19,52
1819,Still,996,-19,51
1820,Still,996,-20,51
1821,Still,996,-20,51
1822,Still,997,-19,51
1823,Still,997,-20,51
1824,Still,997,-19,51
1825,Still,996,-19,52
1826,Still,996,-19,52
1827,Still,996,-19,51
1828,Still,996,-19,51
1829,Still,996,-19,50
1830,Still,996,-19,50
1831,Still,996,-19,51
1832,Still,996,-20,51
1833,Still,997,-20,52
1834,Still,996,-19,51
1835,Still,996,-19,51
1836,Still,996,-19,52
1837,Still,996,-20,51
1838,Still,997,-19,52
1839,Still,997,-19,52
1840,Still,996,-19,51
1841,Still,996,-19,51
1842,Still,996,-19,51
1843,Still,996,-20,52
1844,Still,996,-20,52
1845,Still,997,-19,52
1846,Still,996,-19,51
1847,Still,996,-19,52
1848,Still,996,-19,52
1849,Still,996,-20,51
1850,Still,996,-19,51
1851,Still,996,-19,52
1852,Still,996,-19,52
1853,Still,997,-19,52
1854,Still,997,-19,52
1855,Still,996,-19,53
1856,Still,997,-19,52
1857,Still,997,-19,52
1858,Still,996,-19,51
1859,Still,997,-19,52
1860,Still,996,-19,53
1861,Still,996,-19,53
1862,Still,996,-19,51
1863,Still,996,-19,52
1864,Still,996,-20,53
1865,Still,996,-20,52
1866,Still,996,-20,52
1867,Still,997,-20,52
1868,Still,996,-19,52
1869,Still,997,-19,53
1870,Still,997,-19,53
1871,Still,996,-20,52
1872,Still,996,-19,52
1873,Still,997,-19,52
1874,Still,997,-19,52
1875,Still,997,-19,52
1876,Still,996,-19,52
1877,Still,996,-19,52
1878,Still,996,-19,53
1879,Still,996,-19,53
1880,Still,996,-20,52
1881,Still,996,-19,52
1882,Still,996,-19,52
1883,Still,996,-19,52
1884,Still,996,-19,52
1885,Still,996,-19,53
1886,Still,996,-20,52
1887,Still,997,-20,52
1888,Still,997,-20,52
1889,Still,996,-19,52
1890,Still,997,-19,53
1891,Still,996,-19,52
1892,Still,996,-19,52
1893,Still,996,-20,53
1894,Still,996,-19,52
1895,Still,996,-19,52
1896,Still,997,-19,52
1897,Still,997,-19,52
1898,Still,996,-19,52
1899,Still,996,-19,52
1900,Still,996,-19,52
1901,Still,996,-19,52
1902,Still,996,-19,52
1903,Still,997,-19,52
1904,Still,997,-19,53
1905,Still,997,-19,53
1906,Still,996,-19,52
1907,Still,996,-19,52
1908,Still,996,-19,52
1909,Still,997,-19,52
1910,Still,997,-19,52
1911,Still,996,-20,52
1912,Still,996,-19,52
1913,Still,997,-19,52
1914,Still,997,-19,52
1915,Still,996,-19,52
1916,Still,996,-20,52
1917,Still,996,-19,51
1918,Still,997,-19,51
1919,Still,997,-19,51
1920,Still,996,-20,52
1921,Still,997,-20,52
1922,Still,997,-20,52
1923,Still,997,-20,52
1924,Still,996,-19,52
1925,Still,996,-19,52
1926,Still,996,-19,52
1927,Still,996,-19,52
1928,Still,996,-19,52
1929,Still,996,-19,52
1930,Still,996,-19,52
1931,Still,996,-20,52
1932,Still,996,-20,52
1933,Still,996,-20,52
1934,Still,997,-20,52
1935,Still,995,-19,52
1936,Still,995,-19,52
1937,Still,996,-19,52
1938,Still,996,-19,51
1939,Still,996,-19,52
1940,Still,996,-19,51
1941,Still,996,-19,51
1942,Still,996,-19,52
1943,Still,996,-19,52
1944,Still,996,-19,52
1945,Still,996,-19,52
1946,Still,997,-19,51
1947,Still,997,-19,52
1948,Still,996,-19,52
1949,Still,997,-19,51
1950,Still,997,-19,51
1951,Still,996,-20,52
1952,Still,997,-19,52
1953,Still,996,-19,52
1954,Still,996,-19,52
1955,Still,996,-20,52
1956,Still,997,-20,53
1957,Still,996,-20,52
1958,Still,996,-20,52
1959,Still,996,-20,52
1960,Still,997,-19,52
1961,Still,996,-20,52
1962,Still,996,-19,52
1963,Still,996,-19,52
1964,Still,997,-20,52
1965,Still,997,-19,52
1966,Still,997,-19,52
1967,Still,997,-19,52
1968,Still,997,-19,52
1969,Still,996,-20,52
1970,Still,996,-19,52
1971,Still,996,-19,52
1972,Still,996,-19,52
1973,Still,996,-19,52
1974,Still,996,-19,52
1975,Still,996,-19,52
1976,Still,996,-19,52
1977,Still,997,-19,52
1978,Still,997,-19,52
1979,Still,996,-20,52
1980,Still,996,-19,52
1981,Still,996,-19,52
1982,Still,996,-19,52
1983,Still,996,-19,51
1984,Still,996,-19,52
1985,Still,996,-19,52
1986,Still,996,-20,51
1987,Still,997,-19,52
1988,Still,997,-19,52
1989,Still,997,-19,52
1990,Still,996,-19,52
1991,Still,996,-19,53
1992,Still,996,-19,52
1993,Still,996,-19,52
1994,Still,996,-19,52
1995,Still,996,-20,53
1996,Still,996,-19,52
1997,Still,997,-19,52
1998,Still,997,-19,52
1999,Still,996,-19,52
2000,Still,995,-19,52
2001,Still,996,-19,52
2002,Still,996,-19,52
2003,Still,996,-19,52
2004,Still,996,-19,52
2005,Still,997,-20,52
2006,Still,997,-20,52
2007,Still,997,-20,52
2008,Still,996,-19,52
2009,Still,997,-20,52
2010,Still,996,-20,52
2011,Still,996,-19,52
2012,Still,996,-19,52
2013,Still,996,-19,52
2014,Still,997,-19,53
2015,Still,996,-19,52
2016,Still,996,-19,52
2017,Still,997,-19,52
2018,Still,996,-19,53
2019,Still,996,-19,52
2020,Still,996,-19,52
2021,Still,996,-19,53
2022,Still,997,-19,52
2023,Still,996,-19,51
2024,Still,996,-20,52
2025,Still,996,-20,52
2026,Still,996,-19,53
2027,Still,996,-19,52
2028,Still,996,-19,52
2029,Still,996,-19,52
2030,Still,995,-19,52
2031,Still,996,-19,52
2032,Still,996,-20,52
2033,Still,996,-19,52
2034,Still,996,-19,52
2035,Still,996,-20,52
2036,Still,996,-19,52
2037,Still,996,-19,52
2038,Still,996,-19,52
2039,Still,996,-20,53
2040,Still,997,-20,52
2041,Still,996,-19,53
2042,Still,997,-19,52
2043,Still,997,-19,52
2044,Still,997,-20,52
2045,Still,996,-19,52
2046,Still,996,-19,52
2047,Still,996,-19,52
2048,Still,996,-19,52
2049,Still,995,-19,52
2050,Still,996,-19,51
2051,Still,996,-19,51
2052,Still,996,-19,52
2053,Still,996,-19,53
2054,Still,996,-19,52
2055,Still,996,-19,52
2056,Still,996,-19,52
2057,Still,996,-19,52
2058,Still,996,-19,52
2059,Still,996,-19,52
2060,Still,996,-19,52
2061,Still,997,-20,52
2062,Still,996,-19,53
2063,Still,996,-19,52
2064,Still,997,-19,52
2065,Still,997,-19,52
2066,Still,996,-20,52
2067,Still,996,-19,52
2068,Still,996,-19,52
2069,Still,996,-19,52
2070,Still,996,-19,52
2071,Still,997,-18,52
2072,Still,996,-19,52
2073,Still,996,-19,52
2074,Still,996,-19,52
2075,Still,996,-20,52
2076,Still,996,-18,52
2077,Still,997,-20,52
2078,Still,997,-20,52
2079,Still,996,-19,52
2080,Still,996,-20,52
2081,Still,996,-20,53
2082,Still,996,-20,53
2083,Still,996,-19,52
2084,Still,996,-19,52
2085,Still,996,-19,52
2086,Still,996,-19,52
2087,Still,996,-19,52
2088,Still,997,-20,52
2089,Still,997,-20,52
2090,Still,997,-19,52
2091,Still,997,-19,52
2092,Still,997,-20,52
2093,Still,996,-20,52
